anime_id,title,title_japanese,episodes,aired_from,tags,image_url,image_path
914,Ike! Ina-chuu Takkyuubu,行け! 稲中卓球部,26,1995-04-06,manga r+ - mild nuditi studiohibari comedi ecchi school sport,https://myanimelist.cdn-dena.com/images/anime/10/25459.jpg,posters/914.jpg
25971,Angel (Special),Angel,1,,origin g - all age rganimationstudio dementia,https://myanimelist.cdn-dena.com/images/anime/11/65735.jpg,posters/25971.jpg
25649,Junjou Romantica 3,純情ロマンチカ 3,12,2015-07-09,manga pg-13 - teen 13 or older studiodeen comedi drama romanc shounenai,https://myanimelist.cdn-dena.com/images/anime/2/74170.jpg,posters/25649.jpg
3014,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,銀河英雄伝説: わが征くは星の大海,1,1988-02-06,novel pg-13 - teen 13 or older artland madhous action militari sci-fi space,https://myanimelist.cdn-dena.com/images/anime/3/51345.jpg,posters/3014.jpg
1246,Yuugo: Koushounin,勇午 ～交渉人～,13,2004-02-24,manga r - 17+ (violenc & profanity) artland action militari mysteri psycholog drama seinen,https://myanimelist.cdn-dena.com/images/anime/13/55523.jpg,posters/1246.jpg
580,Kogepan,こげぱん,10,2001-11-05,other g - all age studiopierrot comedi,https://myanimelist.cdn-dena.com/images/anime/13/63859.jpg,posters/580.jpg
429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,カレイドスター Legend of Phoenix ～レイラ・ハミルトン物語～,1,2005-12-11,origin pg - children gonzo comedi drama shoujo,https://myanimelist.cdn-dena.com/images/anime/7/28863.jpg,posters/429.jpg
6951,Yu☆Gi☆Oh! Movie: Chou Yuugou! Toki wo Koeta Kizuna,劇場版 遊☆戯☆王 ～超融合! 時空を越えた絆～,1,2010-01-23,manga pg-13 - teen 13 or older studiogallop game adventur shounen,https://myanimelist.cdn-dena.com/images/anime/3/30085.jpg,posters/6951.jpg
9774,Morita-san wa Mukuchi,森田さんは無口,1,2011-03-26,4-koma manga pg-13 - teen 13 or older seven comedi school sliceoflif,https://myanimelist.cdn-dena.com/images/anime/12/29056.jpg,posters/9774.jpg
6787,Goulart Knights: Evoked the Beginning Black,グラール騎士団 Evoked the Beginning Black,1,2010-12-25,origin pg-13 - teen 13 or older studioblanc action drama fantasi shoujo supernatur,https://myanimelist.cdn-dena.com/images/anime/2/15684.jpg,posters/6787.jpg
6198,Detective Conan OVA 08: High School Girl Detective Sonoko Suzuki&#039;s Case Files,名探偵コナン 女子高生探偵　鈴木園子の事件簿,1,,manga pg-13 - teen 13 or older tmsentertain polic comedi mysteri shounen,https://myanimelist.cdn-dena.com/images/anime/13/13791.jpg,posters/6198.jpg
691,Yawara!,YAWARA!,124,1989-10-16,manga pg-13 - teen 13 or older madhous action sliceoflif martialart sport comedi romanc drama,https://myanimelist.cdn-dena.com/images/anime/4/44864.jpg,posters/691.jpg
33502,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,終末なにしてますか？忙しいですか？救ってもらっていいですか？,12,2017-04-11,light novel pg-13 - teen 13 or older satelight c2c sci-fi drama romanc fantasi,https://myanimelist.cdn-dena.com/images/anime/4/85260.jpg,posters/33502.jpg
15391,Kagaku na Yatsura,カガクなヤツら,1,2013-02-20,manga r+ - mild nuditi hoodsentertain sci-fi comedi romanc ecchi school seinen,https://myanimelist.cdn-dena.com/images/anime/7/47133.jpg,posters/15391.jpg
9969,Gintama&#039;,銀魂&#039;,51,2011-04-04,manga pg-13 - teen 13 or older sunris action sci-fi comedi histor parodi samurai shounen,https://myanimelist.cdn-dena.com/images/anime/4/50361.jpg,posters/9969.jpg
17341,Yama no Susume: Kabe tte Kowakunai no?,ヤマノススメ 壁って怖くないの？,1,2013-05-24,manga pg-13 - teen 13 or older 8bit comedi sliceoflif,https://myanimelist.cdn-dena.com/images/anime/6/46515.jpg,posters/17341.jpg
33697,Gravity Daze The Animation: Ouverture,GRAVITY DAZE The Animation ~Ouverture~,1,2016-12-26,game pg-13 - teen 13 or older khara action sci-fi fantasi,https://myanimelist.cdn-dena.com/images/anime/8/81046.jpg,posters/33697.jpg
5462,Top wo Nerae! Kagaku Kouza,トップをねらえ！科学講座,6,1988-10-07,origin g - all age gainax comedi sci-fi,https://myanimelist.cdn-dena.com/images/anime/4/11213.jpg,posters/5462.jpg
30453,Dr. Slump: Arale-chan Ayaya!? Penguin Mura de TV Jack,Dr.スランプアラレちゃん あやや!?ペンギン村でテレビジャック,1,1981-07-25,manga pg-13 - teen 13 or older toeianim comedi sci-fi shounen,https://myanimelist.cdn-dena.com/images/anime/10/72862.jpg,posters/30453.jpg
34148,Nyanko Days,にゃんこデイズ,12,2017-01-08,4-koma manga pg-13 - teen 13 or older emt² sliceoflif comedi,https://myanimelist.cdn-dena.com/images/anime/10/83933.jpg,posters/34148.jpg
9837,Emblem Take 2,代紋(エンブレム) TAKE2,2,1993-10-25,manga r - 17+ (violenc & profanity) toeianim action drama seinen,https://myanimelist.cdn-dena.com/images/anime/7/27231.jpg,posters/9837.jpg
9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,聖闘士星矢 THE LOST CANVAS 冥王神話 2,13,2011-02-23,manga pg-13 - teen 13 or older tmsentertain action adventur martialart shounen superpow supernatur,https://myanimelist.cdn-dena.com/images/anime/12/29597.jpg,posters/9130.jpg
7158,Dr. Slump Movie 09: Arale-chan N-cha!! Wakuwaku Hot no Natsuyasumi,Ｄｒ．スランプ んちゃ!!わくわくハートの夏休み,1,1994-07-09,manga pg-13 - teen 13 or older toeianim comedi sci-fi shounen,https://myanimelist.cdn-dena.com/images/anime/6/16827.jpg,posters/7158.jpg
32995,Yuri!!! on Ice,ユーリ!!! on ICE,12,2016-10-06,origin pg-13 - teen 13 or older mappa comedi sport,https://myanimelist.cdn-dena.com/images/anime/6/81149.jpg,posters/32995.jpg
8765,Futarigurashi,ふたり暮らし,36,1998-04-28,manga r+ - mild nuditi studiobogey public&amp;bas comedi ecchi romanc,https://myanimelist.cdn-dena.com/images/anime/9/24195.jpg,posters/8765.jpg
35540,Slow Start,スロウスタート,12,2018-01-07,4-koma manga pg-13 - teen 13 or older a-1pictur cloverwork sliceoflif comedi school,https://myanimelist.cdn-dena.com/images/anime/4/89982.jpg,posters/35540.jpg
20899,JoJo no Kimyou na Bouken: Stardust Crusaders,ジョジョの奇妙な冒険 スターダストクルセイダース,24,2014-04-05,manga r - 17+ (violenc & profanity) davidproduct action adventur supernatur drama shounen,https://myanimelist.cdn-dena.com/images/anime/11/55267.jpg,posters/20899.jpg
62,D.C.: Da Capo,D.C.～ダ・カーポ～,26,2003-07-05,visual novel pg-13 - teen 13 or older feel. zexc harem drama magic romanc,https://myanimelist.cdn-dena.com/images/anime/4/73936.jpg,posters/62.jpg
1519,Black Lagoon: The Second Barrage,BLACK LAGOON The Second Barrage,12,2006-10-03,manga r - 17+ (violenc & profanity) madhous action seinen,https://myanimelist.cdn-dena.com/images/anime/3/83748.jpg,posters/1519.jpg
5300,Zoku Natsume Yuujinchou,続 夏目友人帳,13,2009-01-06,manga pg-13 - teen 13 or older brain&#039;sbas drama fantasi shoujo sliceoflif supernatur,https://myanimelist.cdn-dena.com/images/anime/4/79738.jpg,posters/5300.jpg
1824,Hadashi no Gen,はだしのゲン,1,1983-07-21,manga pg-13 - teen 13 or older madhous drama histor,https://myanimelist.cdn-dena.com/images/anime/12/10128.jpg,posters/1824.jpg
2044,Mahou no Tenshi Creamy Mami,魔法の天使 クリィミーマミ,52,1983-07-01,origin g - all age studiopierrot comedi fantasi magic romanc school sci-fi shoujo,https://myanimelist.cdn-dena.com/images/anime/8/50081.jpg,posters/2044.jpg
388,Capeta,カペタ,52,2005-10-04,manga pg - children studiocomet car shounen sport,https://myanimelist.cdn-dena.com/images/anime/5/17667.jpg,posters/388.jpg
7711,Karigurashi no Arrietty,借りぐらしのアリエッティ,1,2010-07-17,novel g - all age studiogh fantasi,https://myanimelist.cdn-dena.com/images/anime/9/75905.jpg,posters/7711.jpg
31326,High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video,ハイスクールD×D BorN  石踏一榮完全監修！妄想爆揺解除オリジナルビデオ,6,2015-07-24,light novel r+ - mild nuditi tnk comedi ecchi,https://myanimelist.cdn-dena.com/images/anime/5/75329.jpg,posters/31326.jpg
449,InuYasha: Guren no Houraijima,犬夜叉 紅蓮の蓬莱島,1,2004-12-23,manga pg-13 - teen 13 or older sunris adventur comedi demon drama histor romanc shounen supernatur,https://myanimelist.cdn-dena.com/images/anime/10/20109.jpg,posters/449.jpg
7334,Bakugan Battle Brawlers: Gundalian Invaders,爆丸バトルブローラーズ Gundalian Invaders,39,2010-05-23,origin g - all age tmsentertain action adventur fantasi game shounen,https://myanimelist.cdn-dena.com/images/anime/10/32189.jpg,posters/7334.jpg
9095,Hitomi no Naka no Shounen: Juugo Shounen Hyouryuuki,瞳のなかの少年　十五少年漂流記,1,1987-10-19,novel g - all age nipponanim adventur histor,https://myanimelist.cdn-dena.com/images/anime/10/73701.jpg,posters/9095.jpg
7088,Ichiban Ushiro no Daimaou,いちばんうしろの大魔王,12,2010-04-03,light novel r+ - mild nuditi artland action harem comedi magic ecchi fantasi school,https://myanimelist.cdn-dena.com/images/anime/11/75554.jpg,posters/7088.jpg
859,Digimon Savers,デジモンセイバーズ,48,2006-04-02,origin pg - children toeianim adventur comedi drama fantasi shounen,https://myanimelist.cdn-dena.com/images/anime/3/20365.jpg,posters/859.jpg
106,Hana yori Dango,花より男子,51,1996-09-08,manga pg-13 - teen 13 or older toeianim drama romanc school shoujo,https://myanimelist.cdn-dena.com/images/anime/2/42871.jpg,posters/106.jpg
36766,Nothing&#039;s Gonna Change,Nothing’s Gonna Change,1,,music g - all age phstudio music sci-fi,https://myanimelist.cdn-dena.com/images/anime/7/88898.jpg,posters/36766.jpg
31483,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page",赤髪の白雪姫 ～なんでもない宝物、この頁～,1,2016-01-05,manga pg-13 - teen 13 or older bone drama fantasi romanc shoujo,https://myanimelist.cdn-dena.com/images/anime/10/77943.jpg,posters/31483.jpg
2572,Fushigi no Kuni no Alice,ふしぎの国のアリス,52,1983-10-10,book g - all age nipponanim adventur fantasi kid,https://myanimelist.cdn-dena.com/images/anime/13/22277.jpg,posters/2572.jpg
4051,Net Ghost Pipopa,ネットゴーストPIPOPA,51,2008-04-06,origin g - all age studiohibari action adventur comedi kid sci-fi shounen,https://myanimelist.cdn-dena.com/images/anime/7/23634.jpg,posters/4051.jpg
30290,Fw:Hamatora,Fw：ハマトラ,1,2015-11-14,origin g - all age lerch 10gaug mysteri comedi superpow,https://myanimelist.cdn-dena.com/images/anime/12/76832.jpg,posters/30290.jpg
18713,Haiyore! Nyaruko-san: Yasashii Teki no Shitome-kata,這いよれ！ニャル子さん　やさしい敵の仕留め方,1,2012-11-23,light novel pg-13 - teen 13 or older xebec comedi parodi sci-fi,https://myanimelist.cdn-dena.com/images/anime/10/50123.jpg,posters/18713.jpg
5859,Kiddy GiRL-AND Pilot,キディ・ガーランド,1,2007-05-25,origin pg-13 - teen 13 or older asread action superpow sci-fi,https://myanimelist.cdn-dena.com/images/anime/6/12294.jpg,posters/5859.jpg
13349,Chouyaku Hyakuninisshu: Uta Koi.,超訳百人一首 うた恋い。,13,2012-07-03,manga pg-13 - teen 13 or older tyoanim histor josei romanc,https://myanimelist.cdn-dena.com/images/anime/7/42007.jpg,posters/13349.jpg
27997,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!! OVA,快盗天使ツインエンジェル キュンキュン☆ときめきパラダイス!! OVA,2,2014-12-28,game pg-13 - teen 13 or older j.c.staff magic,https://myanimelist.cdn-dena.com/images/anime/11/67849.jpg,posters/27997.jpg
6383,Chargeman Ken!,チャージマン研！,65,1974-04-01,origin pg - children tamaproduct action adventur sci-fi shounen,https://myanimelist.cdn-dena.com/images/anime/11/86971.jpg,posters/6383.jpg
2145,Black Gate: Kanin no Gakuen,ブラックゲート 姦淫の学園,2,2004-07-25,visual novel rx - hentai studiojam fantasi hentai supernatur,https://myanimelist.cdn-dena.com/images/anime/2/41503.jpg,posters/2145.jpg
30123,Akagami no Shirayuki-hime,赤髪の白雪姫,12,2015-07-07,manga pg-13 - teen 13 or older bone fantasi romanc drama shoujo,https://myanimelist.cdn-dena.com/images/anime/10/75764.jpg,posters/30123.jpg
32382,"Wake Up, Girls! no Miyagi PR Yarasete Kudasai!","Wake Up, Girls！の宮城PRやらせてください！",1,2016-02-11,origin pg-13 - teen 13 or older ordet drama,https://myanimelist.cdn-dena.com/images/anime/5/79532.jpg,posters/32382.jpg
30738,Gamba: Gamba to Nakama-tachi,GAMBA ガンバと仲間たち,1,2015-10-10,novel pg - children shirogumi adventur kid,https://myanimelist.cdn-dena.com/images/anime/6/75875.jpg,posters/30738.jpg
14735,Detective Conan Movie 17: Private Eye in the Distant Sea,名探偵コナン・絶海の探偵,1,2013-04-20,manga g - all age tmsentertain adventur comedi mysteri polic shounen,https://myanimelist.cdn-dena.com/images/anime/4/47419.jpg,posters/14735.jpg
25313,Gintama&#039;: Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,銀魂 〜布団に入ってから拭き残しに気付いて寝るに寝れない時もある〜,1,2015-04-03,manga pg-13 - teen 13 or older sunris action sci-fi comedi histor parodi samurai shounen,https://myanimelist.cdn-dena.com/images/anime/12/64865.jpg,posters/25313.jpg
5593,Dogs: Bullets & Carnage,ドッグズ／バレッツ＆カーネイジ,4,2009-05-19,manga r - 17+ (violenc & profanity) davidproduct action seinen,https://myanimelist.cdn-dena.com/images/anime/12/21098.jpg,posters/5593.jpg
32717,Aikatsu Stars!,アイカツスターズ！,100,2016-04-07,origin pg - children bandainamcopictur music sliceoflif school shoujo,https://myanimelist.cdn-dena.com/images/anime/12/78658.jpg,posters/32717.jpg
33899,IDOLiSH7,アイドリッシュセブン,17,2018-01-07,game pg-13 - teen 13 or older troyca music,https://myanimelist.cdn-dena.com/images/anime/1390/90828.jpg,posters/33899.jpg
33713,Seihou Bukyou Outlaw Star Specials,星方武侠アウトロースター,2,1998-12-18,manga r+ - mild nuditi sunris action adventur comedi ecchi sci-fi,https://myanimelist.cdn-dena.com/images/anime/8/81082.jpg,posters/33713.jpg
34402,Love Kome: We Love Rice,ラブ米 -WE LOVE RICE-,12,2017-04-05,origin pg-13 - teen 13 or older encouragefilm sliceoflif,https://myanimelist.cdn-dena.com/images/anime/5/84377.jpg,posters/34402.jpg
33668,Soushin Shoujo Matoi,装神少女まとい,12,2016-10-04,origin pg-13 - teen 13 or older whitefox supernatur magic,https://myanimelist.cdn-dena.com/images/anime/6/83224.jpg,posters/33668.jpg
11135,Hybrid Child,ハイブリッド チャイルド,4,2014-10-29,manga pg-13 - teen 13 or older studiodeen drama histor romanc sci-fi shounenai,https://myanimelist.cdn-dena.com/images/anime/4/65605.jpg,posters/11135.jpg
2008,Yawara! Sore Yuke Koshinuke Kids!!,YAWARA！ それゆけ腰ぬけキッズ！！,1,1992-08-01,manga pg-13 - teen 13 or older madhous comedi martialart sliceoflif sport,https://myanimelist.cdn-dena.com/images/anime/13/24915.jpg,posters/2008.jpg
479,Ueki no Housoku,うえきの法則,51,2005-04-04,manga pg-13 - teen 13 or older studiodeen adventur comedi supernatur drama shounen,https://myanimelist.cdn-dena.com/images/anime/8/20596.jpg,posters/479.jpg
3375,Kirepapa.,キレパパ。,2,2008-01-25,manga r+ - mild nuditi a.c.g.t. comedi drama romanc yaoi,https://myanimelist.cdn-dena.com/images/anime/8/31421.jpg,posters/3375.jpg
20613,Viva Namida,岡村靖幸 - ビバナミダ,1,2013-09-22,origin pg-13 - teen 13 or older bone music,https://myanimelist.cdn-dena.com/images/anime/11/85302.jpg,posters/20613.jpg
34012,Isekai Shokudou,異世界食堂,12,2017-07-04,light novel pg-13 - teen 13 or older silverlink. comedi fantasi mysteri,https://myanimelist.cdn-dena.com/images/anime/3/86666.jpg,posters/34012.jpg
10884,Saki Achiga-hen: Episode of Side-A,咲-Saki-阿知賀編 episode of side-A,12,2012-04-09,manga pg-13 - teen 13 or older studiogokumi game school sliceoflif,https://myanimelist.cdn-dena.com/images/anime/8/75513.jpg,posters/10884.jpg
8764,Hajime Ningen Gon,はじめ人間ゴン,39,1996-04-03,manga g - all age studiopierrot comedi histor,https://myanimelist.cdn-dena.com/images/anime/3/24193.jpg,posters/8764.jpg
20021,Sword Art Online: Extra Edition,ソードアート・オンライン Extra Edition,1,2014-12-31,light novel pg-13 - teen 13 or older a-1pictur action adventur fantasi game romanc,https://myanimelist.cdn-dena.com/images/anime/6/64747.jpg,posters/20021.jpg
61,D.N.Angel,Ｄ・Ｎ・ＡＮＧＥＬ,26,2003-04-03,manga pg-13 - teen 13 or older xebec action comedi magic romanc fantasi school shoujo,https://myanimelist.cdn-dena.com/images/anime/6/73938.jpg,posters/61.jpg
1244,Ankoku Shindenshou Takegami,暗黒神伝承 武神 (Takegami),3,1990-03-23,origin r - 17+ (violenc & profanity) j.c.staff action mecha supernatur drama sci-fi,https://myanimelist.cdn-dena.com/images/anime/9/3153.jpg,posters/1244.jpg
36018,Dia Horizon,ディア ホライゾン,3,2017-08-10,origin g - all age fanwork game parodi,https://myanimelist.cdn-dena.com/images/anime/7/87292.jpg,posters/36018.jpg
31593,Rokka no Yuusha Picture Drama,六花の勇者　ピクチャードラマ,3,2015-09-16,light novel pg-13 - teen 13 or older passion action adventur mysteri magic fantasi,https://myanimelist.cdn-dena.com/images/anime/11/76240.jpg,posters/31593.jpg
1477,City Hunter: The Secret Service,シティーハンタースペシャル ザ・シークレット・サービス,1,1996-01-05,manga pg-13 - teen 13 or older sunris action comedi mysteri shounen,https://myanimelist.cdn-dena.com/images/anime/4/3027.jpg,posters/1477.jpg
2204,Karakurizoushi Ayatsuri Sakon,人形草紙あやつり左近,26,1999-10-08,manga r - 17+ (violenc & profanity) tmsentertain mysteri horror thriller shounen,https://myanimelist.cdn-dena.com/images/anime/10/16022.jpg,posters/2204.jpg
35905,Ryuuou no Oshigoto!,りゅうおうのおしごと！,12,2018-01-08,light novel pg-13 - teen 13 or older projectno.9 sliceoflif game comedi,https://myanimelist.cdn-dena.com/images/anime/12/89979.jpg,posters/35905.jpg
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,ひだまりスケッチ 沙英ヒロ 卒業編,2,2013-11-27,4-koma manga pg-13 - teen 13 or older shaft sliceoflif comedi school seinen,https://myanimelist.cdn-dena.com/images/anime/3/72754.jpg,posters/17739.jpg
34289,Schoolgirl Strikers: Animation Channel,スクールガールストライカーズ Animation Channel,13,2017-01-07,game pg-13 - teen 13 or older j.c.staff action sci-fi school,https://myanimelist.cdn-dena.com/images/anime/4/82560.jpg,posters/34289.jpg
833,Choujuushin Gravion,超重神グラヴィオン,13,2002-10-07,origin pg-13 - teen 13 or older gonzo action comedi mecha sci-fi shounen,https://myanimelist.cdn-dena.com/images/anime/9/75166.jpg,posters/833.jpg
35111,Haikyuu!! Movie 4: Concept no Tatakai,ハイキュー!! コンセプトの戦い,1,2017-09-29,manga pg-13 - teen 13 or older productioni.g comedi drama school shounen sport,https://myanimelist.cdn-dena.com/images/anime/3/86346.jpg,posters/35111.jpg
9970,Floating Material,Floating Material (フローティングマテリアル),2,2011-02-25,visual novel rx - hentai poro hentai,https://myanimelist.cdn-dena.com/images/anime/4/28913.jpg,posters/9970.jpg
5306,Tales of Symphonia The Animation: Tethe&#039;alla-hen,テイルズ オブ シンフォニア THE ANIMATION テセアラ編,4,2010-03-25,game pg-13 - teen 13 or older ufot action adventur magic martialart fantasi,https://myanimelist.cdn-dena.com/images/anime/9/23211.jpg,posters/5306.jpg
33394,Mahou Shoujo? Naria☆Girls,魔法少女? なりあ☆がーるず,12,2016-07-07,origin pg-13 - teen 13 or older bounci magic,https://myanimelist.cdn-dena.com/images/anime/9/80373.jpg,posters/33394.jpg
10815,UFO Senshi Dai Apolon 2,UFO戦士ダイアポロンII,21,1976-10-07,origin pg-13 - teen 13 or older eiken studiol action sci-fi mecha,https://myanimelist.cdn-dena.com/images/anime/11/29869.jpg,posters/10815.jpg
1456,L/R: Licensed by Royal,L/R -Licensed by Royal-,12,2003-01-08,origin pg-13 - teen 13 or older tnk action adventur polic mysteri,https://myanimelist.cdn-dena.com/images/anime/13/14587.jpg,posters/1456.jpg
1,Cowboy Bebop,カウボーイビバップ,26,1998-04-03,origin r - 17+ (violenc & profanity) sunris action adventur comedi drama sci-fi space,https://myanimelist.cdn-dena.com/images/anime/4/19644.jpg,posters/1.jpg
35241,Konohana Kitan,このはな綺譚,12,2017-10-04,manga pg-13 - teen 13 or older lerch sliceoflif fantasi seinen shoujoai,https://myanimelist.cdn-dena.com/images/anime/3/88431.jpg,posters/35241.jpg
1742,Souryuuden,創竜伝,12,1991-06-25,novel r - 17+ (violenc & profanity) kittyfilm mysteri superpow supernatur drama,https://myanimelist.cdn-dena.com/images/anime/3/31923.jpg,posters/1742.jpg
32446,MONSTER GENERATiON,アイドリッシュセブン『MONSTER GENERATiON』,1,2015-07-23,game g - all age naz music,https://myanimelist.cdn-dena.com/images/anime/8/77860.jpg,posters/32446.jpg
9756,Mahou Shoujo Madoka★Magica,魔法少女まどか★マギカ,12,2011-01-07,origin pg-13 - teen 13 or older shaft drama magic psycholog thriller,https://myanimelist.cdn-dena.com/images/anime/11/55225.jpg,posters/9756.jpg
6919,X-Men,エックスメン,12,2011-04-01,other pg-13 - teen 13 or older madhous action drama superpow,https://myanimelist.cdn-dena.com/images/anime/8/30014.jpg,posters/6919.jpg
10109,Softenni,そふてにっ,12,2011-04-08,manga r+ - mild nuditi xebec comedi sport ecchi school,https://myanimelist.cdn-dena.com/images/anime/4/29091.jpg,posters/10109.jpg
7017,K-On!: Ura-On!,うらおん!,7,2009-07-29,origin g - all age kyotoanim comedi,https://myanimelist.cdn-dena.com/images/anime/9/23479.jpg,posters/7017.jpg
11203,Hero Hero-kun,へろへろくん,104,2000-04-03,manga pg - children studioflag studiobogey adventur comedi game kid,https://myanimelist.cdn-dena.com/images/anime/10/31023.jpg,posters/11203.jpg
7014,Tezuka Osamu no Buddha: Akai Sabaku yo! Utsukushiku,手塚治虫のブッダ－赤い砂漠よ！美しく－,1,2011-05-28,manga r - 17+ (violenc & profanity) toeianim drama histor militari supernatur,https://myanimelist.cdn-dena.com/images/anime/4/39437.jpg,posters/7014.jpg
31815,"Kono Danshi, Mahou ga Oshigoto Desu.",この男子、魔法がお仕事です。,4,2016-02-05,origin pg-13 - teen 13 or older comixwavefilm magic fantasi shounenai,https://myanimelist.cdn-dena.com/images/anime/5/78220.jpg,posters/31815.jpg
2552,Tetsuko no Tabi,鉄子の旅,13,2007-06-24,manga pg-13 - teen 13 or older grouptac comedi seinen sliceoflif,https://myanimelist.cdn-dena.com/images/anime/11/3270.jpg,posters/2552.jpg
2950,Doubutsu no Mori,どうぶつの森,1,2006-12-16,game g - all age olm kid sliceoflif,https://myanimelist.cdn-dena.com/images/anime/3/13151.jpg,posters/2950.jpg
2567,Pinocchio yori Piccolino no Bouken,ピノキオより ピコリーノの冒険,52,1976-04-27,novel g - all age nipponanim adventur kid,https://myanimelist.cdn-dena.com/images/anime/3/60891.jpg,posters/2567.jpg
18557,High School Agent,"ハイスクールAGENT, (ハイスクールAGENT II  Uボートを追え!)",2,1987-07-01,manga pg-13 - teen 13 or older j.c.staff action drama militari,https://myanimelist.cdn-dena.com/images/anime/5/49631.jpg,posters/18557.jpg
4901,Black Lagoon: Roberta&#039;s Blood Trail,BLACK LAGOON Roberta&#039;s Blood Trail,5,2010-06-27,manga r+ - mild nuditi madhous action seinen,https://myanimelist.cdn-dena.com/images/anime/8/75529.jpg,posters/4901.jpg
33727,Neko no Dayan: Fushigi Gekijou,猫のダヤン ふしぎ劇場,30,2016-10-01,pictur book g - all age kachidokistudio kid,https://myanimelist.cdn-dena.com/images/anime/10/81109.jpg,posters/33727.jpg
1215,Mobile Suit Gundam SEED C.E.73: Stargazer,機動戦士ガンダムSEED C.E.73: Stargazer,3,2006-07-14,origin pg-13 - teen 13 or older sunris space mecha militari sci-fi,https://myanimelist.cdn-dena.com/images/anime/1013/91082.jpg,posters/1215.jpg
437,Perfect Blue,パーフェクト・ブルー,1,1998-02-28,novel r+ - mild nuditi madhous dementia horror psycholog drama,https://myanimelist.cdn-dena.com/images/anime/11/79127.jpg,posters/437.jpg
32388,Undouki Kenshin Manual Taiou Taisou,運動器検診マニュアル対応体操,1,2015-12-20,origin g - all age kachidokistudio kid,https://myanimelist.cdn-dena.com/images/anime/9/77734.jpg,posters/32388.jpg
2130,Kaibutsu Oujo,怪物王女,25,2007-04-13,manga pg-13 - teen 13 or older madhous action comedi supernatur horror vampir shounen,https://myanimelist.cdn-dena.com/images/anime/2/20946.jpg,posters/2130.jpg
10620,Mirai Nikki (TV),未来日記,26,2011-10-09,manga r+ - mild nuditi asread action psycholog supernatur thriller mysteri shounen,https://myanimelist.cdn-dena.com/images/anime/13/33465.jpg,posters/10620.jpg
252,Madlax,マドラックス,26,2004-04-06,origin pg-13 - teen 13 or older beetrain militari mysteri psycholog supernatur drama magic shounen,https://myanimelist.cdn-dena.com/images/anime/12/57237.jpg,posters/252.jpg
27521,Gra-P & Rodeo,ぐらＰ＆ろで夫,61,2014-10-19,origin pg-13 - teen 13 or older pieintheski music comedi,https://myanimelist.cdn-dena.com/images/anime/10/67831.jpg,posters/27521.jpg
31050,Cyborg 009 VS Devilman,サイボーグ009VSデビルマン,3,2015-11-11,origin r - 17+ (violenc & profanity) acta beemedia action sci-fi superpow demon supernatur shounen,https://myanimelist.cdn-dena.com/images/anime/10/76057.jpg,posters/31050.jpg
5074,Tetsuwan Birdy Decode:02,鉄腕バーディー DECODE:02,12,2009-01-10,manga r - 17+ (violenc & profanity) a-1pictur action sci-fi comedi,https://myanimelist.cdn-dena.com/images/anime/10/53907.jpg,posters/5074.jpg
16099,Sword Art Online: Sword Art Offline,そーどあーと・おふらいん,9,2012-10-24,light novel pg-13 - teen 13 or older a-1pictur comedi,https://myanimelist.cdn-dena.com/images/anime/8/43461.jpg,posters/16099.jpg
25777,Shingeki no Kyojin Season 2,進撃の巨人 Season 2,12,2017-04-01,manga r - 17+ (violenc & profanity) witstudio action militari mysteri superpow drama fantasi shounen,https://myanimelist.cdn-dena.com/images/anime/4/84177.jpg,posters/25777.jpg
8888,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,コードギアス 亡国のアキト 第１章「翼竜は舞い降りた」,1,2012-07-16,origin r - 17+ (violenc & profanity) sunris action mecha militari sci-fi,https://myanimelist.cdn-dena.com/images/anime/10/41401.jpg,posters/8888.jpg
6988,Doraemon Movie 30: Nobita no Ningyo Daikaisen,映画 ドラえもん のび太の人魚大海戦,1,2010-03-06,manga pg - children shin-eianim adventur comedi fantasi kid shounen,https://myanimelist.cdn-dena.com/images/anime/9/72435.jpg,posters/6988.jpg
3641,Naisho no Tsubomi,ないしょのつぼみ,3,2008-04-25,manga pg - children arm studiokikan kid romanc school shoujo sliceoflif supernatur,https://myanimelist.cdn-dena.com/images/anime/3/19981.jpg,posters/3641.jpg
24727,Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi,バカとテストと召喚獣にっ！ 『魔法秀吉ひでよし』,1,2011-10-26,light novel pg-13 - teen 13 or older silverlink. comedi magic,https://myanimelist.cdn-dena.com/images/anime/8/63597.jpg,posters/24727.jpg
33363,"""Eiyuu"" Kaitai",「英雄」解体,1,2016-11-23,light novel pg-13 - teen 13 or older zexc comedi drama,https://myanimelist.cdn-dena.com/images/anime/7/83694.jpg,posters/33363.jpg
